source,biological_context,cid,canonical_smiles,isomeric_smiles,molecular_formula,molecular_weight,cytotoxic_label,potency_value,potency_metric,potency_unit,n_assays_active,n_assays_tested,assay_description
ToxCast,off-target-safety,75654,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)Cl,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)Cl,C12H10ClO3P,268.63,1.0,1000.0,burst_median_AC50,uM,1.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,75706,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C=C)(C)C=C)(C)C=C)C=C,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C=C)(C)C=C)(C)C=C)C=C,C12H24O4Si4,344.66,1.0,1000.0,burst_median_AC50,uM,3.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,75771,C1=CC=C2C(=C1)N=NN2O,C1=CC=C2C(=C1)N=NN2O,C6H5N3O,135.12,1.0,1.40146925847623,burst_median_AC50,uM,4.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,75819,C[Si](C)(C=C)O[Si](C)(C)C=C,C[Si](C)(C=C)O[Si](C)(C)C=C,C8H18OSi2,186.4,0.0,1000.0,burst_median_AC50,uM,0.0,71.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,75821,CC(=O)OC1=CC=C(C=C1)C=C,CC(=O)OC1=CC=C(C=C1)C=C,C10H10O2,162.18,1.0,1000.0,burst_median_AC50,uM,3.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,75893,C1=C(C=C(C(=C1[N+](=O)[O-])N)Cl)Cl,C1=C(C=C(C(=C1[N+](=O)[O-])N)Cl)Cl,C6H4Cl2N2O2,207.01,1.0,65.46871710281,burst_median_AC50,uM,4.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,75903,C=CCOC(=O)C1=CC(=C(C=C1)C(=O)OCC=C)C(=O)OCC=C,C=CCOC(=O)C1=CC(=C(C=C1)C(=O)OCC=C)C(=O)OCC=C,C18H18O6,330.3,0.0,1000.0,burst_median_AC50,uM,0.0,72.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,75908,CCCC1=CC=C(C=C1)N,CCCC1=CC=C(C=C1)N,C9H13N,135.21,1.0,1000.0,burst_median_AC50,uM,1.0,72.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,75921,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,C5HF9O2,264.05,0.0,1000.0,burst_median_AC50,uM,0.0,17.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,75969,C1=CC=C(C=C1)C(=O)OC(C(C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O,C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O,C18H14O8,358.3,0.0,1000.0,burst_median_AC50,uM,0.0,57.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,75982,C(COCCN)N,C(COCCN)N,C4H12N2O,104.15,0.0,1000.0,burst_median_AC50,uM,0.0,70.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76013,CC(C)(C1=CC=CC=C1)C2=CC(=C(C=C2)O)C(C)(C)C3=CC=CC=C3,CC(C)(C1=CC=CC=C1)C2=CC(=C(C=C2)O)C(C)(C)C3=CC=CC=C3,C24H26O,330.5,1.0,31.6811373587446,burst_median_AC50,uM,85.0,85.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76063,CC1=NC2=C(N1)C=C(C=C2)Cl,CC1=NC2=C(N1)C=C(C=C2)Cl,C8H7ClN2,166.61,0.0,1000.0,burst_median_AC50,uM,0.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76079,C1=CC(=CC=C1C(=O)N)N,C1=CC(=CC=C1C(=O)N)N,C7H8N2O,136.15,0.0,1000.0,burst_median_AC50,uM,0.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76092,C1=CC(=C(C=C1C(=O)O)N)Cl,C1=CC(=C(C=C1C(=O)O)N)Cl,C7H6ClNO2,171.58,0.0,1000.0,burst_median_AC50,uM,0.0,64.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76152,CC1=NC=CN=C1SC,CC1=NC=CN=C1SC,C6H8N2S,140.21,1.0,81.4682407515591,burst_median_AC50,uM,10.0,70.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76191,C1=C(C=C(C=C1Cl)Cl)C(=O)Cl,C1=C(C=C(C=C1Cl)Cl)C(=O)Cl,C7H3Cl3O,209.5,0.0,1000.0,burst_median_AC50,uM,0.0,62.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76192,COC(=O)C1=CC(=CC(=C1)Cl)Cl,COC(=O)C1=CC(=CC(=C1)Cl)Cl,C8H6Cl2O2,205.03,0.0,1000.0,burst_median_AC50,uM,0.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76262,CCCCCCCC[Si](OCC)(OCC)OCC,CCCCCCCC[Si](OCC)(OCC)OCC,C14H32O3Si,276.49,1.0,40.0,burst_median_AC50,uM,7.0,86.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76302,C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C(Cl)(Cl)Cl)O,C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C(Cl)(Cl)Cl)O,C14H11Cl3O2,317.6,1.0,46.6943684718337,burst_median_AC50,uM,62.0,86.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76382,CC1(C(C(C1O)(C)C)O)C,CC1(C(C(C1O)(C)C)O)C,C8H16O2,144.21,0.0,1000.0,burst_median_AC50,uM,0.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76464,CC1(COP(OC1)OC2=CC=CC=C2)C,CC1(COP(OC1)OC2=CC=CC=C2)C,C11H15O3P,226.21,0.0,1000.0,burst_median_AC50,uM,0.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76476,CO[Si](CCCNC1=CC=CC=C1)(OC)OC,CO[Si](CCCNC1=CC=CC=C1)(OC)OC,C12H21NO3Si,255.38,1.0,1000.0,burst_median_AC50,uM,1.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76497,CC1=CC=C(C=C1)N(CCO)CCO,CC1=CC=C(C=C1)N(CCO)CCO,C11H17NO2,195.26,0.0,1000.0,burst_median_AC50,uM,0.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76551,CCC(C)C(C(=O)O)N,CC[C@@H](C)[C@H](C(=O)O)N,C6H13NO2,131.17,0.0,1000.0,burst_median_AC50,uM,0.0,14.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76564,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],CCCC[P+](CCCC)(CCCC)CCCC.[Br-],C16H36BrP,339.33,1.0,27.1207862604407,burst_median_AC50,uM,10.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76583,C1=CC(=CC(=C1)Br)C=O,C1=CC(=CC(=C1)Br)C=O,C7H5BrO,185.02,0.0,1000.0,burst_median_AC50,uM,0.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76674,CC1=CC(=CC(=C1)OC)O,CC1=CC(=CC(=C1)OC)O,C8H10O2,138.16,1.0,1000.0,burst_median_AC50,uM,1.0,70.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76716,C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,C25H18O2,350.4,1.0,41.9103978982843,burst_median_AC50,uM,66.0,71.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76748,CC1=C(C=CC(=C1)Cl)OC,CC1=C(C=CC(=C1)Cl)OC,C8H9ClO,156.61,0.0,1000.0,burst_median_AC50,uM,0.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76767,C=CCOC1=C(C=C(C=C1Br)Br)Br,C=CCOC1=C(C=C(C=C1Br)Br)Br,C9H7Br3O,370.86,1.0,40.0,burst_median_AC50,uM,9.0,78.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76857,C1=C(C=C(C(=C1Br)O)Br)C(=O)O,C1=C(C=C(C(=C1Br)O)Br)C(=O)O,C7H4Br2O3,295.91,0.0,1000.0,burst_median_AC50,uM,0.0,66.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76921,C(COCCOCCC#N)C#N,C(COCCOCCC#N)C#N,C8H12N2O2,168.19,0.0,1000.0,burst_median_AC50,uM,0.0,65.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76980,C1CC(=O)N(C1)CCO,C1CC(=O)N(C1)CCO,C6H11NO2,129.16,1.0,27.0164485385119,burst_median_AC50,uM,7.0,83.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76985,CSC1=CC=C(C=C1)C=O,CSC1=CC=C(C=C1)C=O,C8H8OS,152.22,0.0,1000.0,burst_median_AC50,uM,0.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,76991,COC1=CC2=C(C=C1)C=C(C=C2)C=O,COC1=CC2=C(C=C1)C=C(C=C2)C=O,C12H10O2,186.21,0.0,1000.0,burst_median_AC50,uM,0.0,45.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77117,C(CSCCS)S,C(CSCCS)S,C4H10S3,154.3,0.0,1000.0,burst_median_AC50,uM,0.0,64.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77222,C(=O)(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C(=O)(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C11HF21O2,564.09,1.0,11.5423090344749,burst_median_AC50,uM,12.0,76.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77287,CCCCCCCCCCCCSC,CCCCCCCCCCCCSC,C13H28S,216.43,0.0,1000.0,burst_median_AC50,uM,0.0,65.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77288,CCCCCCCCSCC,CCCCCCCCSCC,C10H22S,174.35,0.0,1000.0,burst_median_AC50,uM,0.0,66.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77311,C[N+](=CCl)C.[Cl-],C[N+](=CCl)C.[Cl-],C3H7Cl2N,128.0,1.0,1000.0,burst_median_AC50,uM,1.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77328,C1C(C(CS1(=O)=O)(Cl)Cl)(Cl)Cl,C1C(C(CS1(=O)=O)(Cl)Cl)(Cl)Cl,C4H4Cl4O2S,257.9,1.0,6.16641377292182,burst_median_AC50,uM,73.0,74.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77342,C1COS(=O)O1,C1COS(=O)O1,C2H4O3S,108.12,0.0,1000.0,burst_median_AC50,uM,0.0,70.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77353,CC(=C)C1=CC(=CC=C1)C(=C)C,CC(=C)C1=CC(=CC=C1)C(=C)C,C12H14,158.24,0.0,1000.0,burst_median_AC50,uM,0.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77378,C1=C(N=C(N=C1Cl)Cl)Cl,C1=C(N=C(N=C1Cl)Cl)Cl,C4HCl3N2,183.42,1.0,64.4804990185735,burst_median_AC50,uM,4.0,63.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77463,CN(C)CCCN(C)CCCN(C)C,CN(C)CCCN(C)CCCN(C)C,C11H27N3,201.35,0.0,1000.0,burst_median_AC50,uM,0.0,82.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77487,COC(=O)CCC(=O)O,COC(=O)CCC(=O)O,C5H8O4,132.11,0.0,1000.0,burst_median_AC50,uM,0.0,66.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77531,C1=CN=C(N=C1Cl)Cl,C1=CN=C(N=C1Cl)Cl,C4H2Cl2N2,148.98,1.0,1000.0,burst_median_AC50,uM,2.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77532,CC(=C)C(=O)OCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CC(=C)C(=O)OCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C12H7F15O2,468.16,0.0,1000.0,burst_median_AC50,uM,0.0,17.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77547,CCOC(=O)C1=CC(=C(C=C1)O)O,CCOC(=O)C1=CC(=C(C=C1)O)O,C9H10O4,182.17,0.0,1000.0,burst_median_AC50,uM,0.0,55.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77680,CC(C)(C)NCCNC(C)(C)C,CC(C)(C)NCCNC(C)(C)C,C10H24N2,172.31,0.0,1000.0,burst_median_AC50,uM,0.0,61.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77703,CC1=CC=C(C=C1)S(=O)(=O)N=C=O,CC1=CC=C(C=C1)S(=O)(=O)N=C=O,C8H7NO3S,197.21,0.0,1000.0,burst_median_AC50,uM,0.0,71.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77720,CC(=O)NC1=CC(=C(C=C1)C(=O)OC)OC,CC(=O)NC1=CC(=C(C=C1)C(=O)OC)OC,C11H13NO4,223.22,0.0,1000.0,burst_median_AC50,uM,0.0,54.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77721,CC(=O)NC1=C(C=C(C(=C1)OC)C(=O)OC)Cl,CC(=O)NC1=C(C=C(C(=C1)OC)C(=O)OC)Cl,C11H12ClNO4,257.67,0.0,1000.0,burst_median_AC50,uM,0.0,55.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77780,CC(=O)O[Si](C=C)(OC(=O)C)OC(=O)C,CC(=O)O[Si](C=C)(OC(=O)C)OC(=O)C,C8H12O6Si,232.26,1.0,48.5058595596372,burst_median_AC50,uM,5.0,79.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77781,COC(=O)CCSCCC(=O)OC,COC(=O)CCSCCC(=O)OC,C8H14O4S,206.26,0.0,1000.0,burst_median_AC50,uM,0.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77929,CC(=O)O[Si](C)(OC(=O)C)OC(=O)C,CC(=O)O[Si](C)(OC(=O)C)OC(=O)C,C7H12O6Si,220.25,0.0,1000.0,burst_median_AC50,uM,0.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77956,C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2N,C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2N,C12H11NO2S,233.29,1.0,1000.0,burst_median_AC50,uM,1.0,63.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77993,CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4,CN1CCC[C@@H]1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4,C22H26N2O2S,382.5,1.0,1000.0,burst_median_AC50,uM,3.0,64.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,77999,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,C18H19N3O3S,357.4,0.0,1000.0,burst_median_AC50,uM,0.0,65.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78091,CN(C)CCN1CCOCC1,CN(C)CCN1CCOCC1,C8H18N2O,158.24,0.0,1000.0,burst_median_AC50,uM,0.0,41.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78138,C1=C(C=C(C=C1C(=O)Cl)C(=O)Cl)C(=O)Cl,C1=C(C=C(C=C1C(=O)Cl)C(=O)Cl)C(=O)Cl,C9H3Cl3O3,265.5,1.0,46.0821478632851,burst_median_AC50,uM,42.0,80.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78202,CCCCCCCCN(C)CCCCCCCC,CCCCCCCCN(C)CCCCCCCC,C17H37N,255.5,0.0,1000.0,burst_median_AC50,uM,0.0,84.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78212,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)Cl,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)Cl,C11H6Cl3NO2,290.5,0.0,1000.0,burst_median_AC50,uM,0.0,53.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78361,CC(C)(C)NCCO,CC(C)(C)NCCO,C6H15NO,117.19,1.0,1000.0,burst_median_AC50,uM,1.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78392,C1=CC(=C(C(=C1)Cl)C(=O)Cl)Cl,C1=CC(=C(C(=C1)Cl)C(=O)Cl)Cl,C7H3Cl3O,209.5,0.0,1000.0,burst_median_AC50,uM,0.0,65.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78435,CC1=CC(=C(C(=C1C(=O)OC)O)C)O,CC1=CC(=C(C(=C1C(=O)OC)O)C)O,C10H12O4,196.2,1.0,29.3424427940427,burst_median_AC50,uM,5.0,72.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78452,CCCCCCCCP(=O)(O)O,CCCCCCCCP(=O)(O)O,C8H19O3P,194.21,1.0,1000.0,burst_median_AC50,uM,2.0,68.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78490,C1=CC=C2C(=C1)C(=NN=C2Cl)Cl,C1=CC=C2C(=C1)C(=NN=C2Cl)Cl,C8H4Cl2N2,199.03,1.0,1000.0,burst_median_AC50,uM,1.0,64.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78501,CC(CO)(CO)C(=O)O,CC(CO)(CO)C(=O)O,C5H10O4,134.13,0.0,1000.0,burst_median_AC50,uM,0.0,64.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78640,CC(=O)CC(C)(C)C1CCCCC1,CC(=O)CC(C)(C)C1CCCCC1,C12H22O,182.3,0.0,1000.0,burst_median_AC50,uM,0.0,66.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78738,CC(=C)C(=O)OCC[N+](C)(C)C.[Cl-],CC(=C)C(=O)OCC[N+](C)(C)C.[Cl-],C9H18ClNO2,207.7,1.0,76.3519620261139,burst_median_AC50,uM,6.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78766,C1=CC=C2C(=C1)C(=O)N(C(=O)N2)CCCl,C1=CC=C2C(=C1)C(=O)N(C(=O)N2)CCCl,C10H9ClN2O2,224.64,0.0,1000.0,burst_median_AC50,uM,0.0,56.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78860,CCC1(COCOC1)CO,CCC1(COCOC1)CO,C7H14O3,146.18,0.0,1000.0,burst_median_AC50,uM,0.0,67.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78882,CC(=C)C(=O)NCCCN(C)C,CC(=C)C(=O)NCCCN(C)C,C9H18N2O,170.25,1.0,1000.0,burst_median_AC50,uM,1.0,63.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78950,C=CCOCC(CO)O,C=CCOCC(CO)O,C6H12O3,132.16,1.0,65.5286021925825,burst_median_AC50,uM,4.0,62.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78972,C12(C3(C(C(C(C1(C(C(C(C2(F)F)(F)F)(F)F)(F)F)F)(F)F)(F)F)(C(C(C(C3(F)F)(F)F)(F)F)(F)F)F)F)F,C12(C3(C(C(C(C1(C(C(C(C2(F)F)(F)F)(F)F)(F)F)F)(F)F)(F)F)(C(C(C(C3(F)F)(F)F)(F)F)(F)F)F)F)F,C14F24,624.11,0.0,1000.0,burst_median_AC50,uM,0.0,69.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78978,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Cl,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Cl,C8ClF15O,432.51,0.0,1000.0,burst_median_AC50,uM,0.0,17.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78991,CC(C(C(F)(F)F)(F)F)O,CC(C(C(F)(F)F)(F)F)O,C4H5F5O,164.07,0.0,1000.0,burst_median_AC50,uM,0.0,17.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,78993,C(C(C(F)(F)I)(F)F)(C(F)(F)I)(F)F,C(C(C(F)(F)I)(F)F)(C(F)(F)I)(F)F,C4F8I2,453.84,1.0,60.0,burst_median_AC50,uM,14.0,17.0,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
