source,biological_context,cid,canonical_smiles,isomeric_smiles,molecular_formula,molecular_weight,cytotoxic_label,potency_value,potency_metric,potency_unit,n_assays_active,n_assays_tested,potency_um,cytotox_median_um,cytotox_lower_bound_um,nhit,ntested,dtxsid,casrn,name,assay_description
ToxCast,off-target-safety,87587,CCNCC(=C)C,CCNCC(=C)C,C6H13N,99.17,1,1000.0,burst_median_AC50,uM,1,71,1000.0,1000.0,1000.0,1,71,DTXSID3027798,18328-90-0,N-Ethyl-2-methylallylamine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,87820,CCOC(=O)CC(C(=O)C)C(=O)C,CCOC(=O)CC(C(=O)C)C(=O)C,C9H14O4,186.2,0,1000.0,burst_median_AC50,uM,0,67,1000.0,1000.0,1000.0,0,67,DTXSID5044863,18835-02-4,Ethyl 3-acetyl-4-oxopentanoate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,87984,CCN(CCN)C1=CC=CC(=C1)C,CCN(CCN)C1=CC=CC(=C1)C,C11H18N2,178.27,1,32.0052217861891,burst_median_AC50,uM,14,70,32.0052217861891,32.0052217861891,5.68753516070418,14,70,DTXSID5027803,19248-13-6,"N-Ethyl-N-(3-methylphenyl)ethane-1,2-diamine","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,88022,CC(C)(C#N)N,CC(C)(C#N)N,C4H8N2,84.12,1,1000.0,burst_median_AC50,uM,1,68,1000.0,1000.0,1000.0,1,68,DTXSID0027804,19355-69-2,2-Amino-2-methylpropionitrile,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,88043,CC1=C(C=C(C=C1)C(=O)N)N,CC1=C(C=C(C=C1)C(=O)N)N,C8H10N2O,150.18,0,1000.0,burst_median_AC50,uM,0,67,1000.0,1000.0,1000.0,0,67,DTXSID9044407,19406-86-1,3-Amino-4-methylbenzamide,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,88069,CC1=CC2=C(C=C1)C(=O)OC2=O,CC1=CC2=C(C=C1)C(=O)OC2=O,C9H6O3,162.14,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID5027805,19438-61-0,4-Methylphthalic anhydride,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,88209,C1=CC(=C(C=C1Cl)Cl)CC(=O)O,C1=CC(=C(C=C1Cl)Cl)CC(=O)O,C8H6Cl2O2,205.03,1,1000.0,burst_median_AC50,uM,1,58,1000.0,1000.0,1000.0,1,58,DTXSID4041363,19719-28-9,"2,4-Dichlorophenylacetic acid","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,88211,C(CO)CS,C(CO)CS,C3H8OS,92.16,1,1000.0,burst_median_AC50,uM,1,41,1000.0,1000.0,1000.0,1,41,DTXSID3051836,19721-22-3,3-Mercapto-1-propanol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,88267,CC1=CC=CC=C1CCO,CC1=CC=CC=C1CCO,C9H12O,136.19,0,1000.0,burst_median_AC50,uM,0,67,1000.0,1000.0,1000.0,0,67,DTXSID1047071,19819-98-8,2-Methylphenethyl alcohol,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,88365,C1=C(C=C(C(=C1Cl)Cl)Cl)[N+](=O)[O-],C1=C(C=C(C(=C1Cl)Cl)Cl)[N+](=O)[O-],C6H2Cl3NO2,226.4,1,37.5685644494867,burst_median_AC50,uM,4,65,37.5685644494867,37.5685644494867,6.67617717730801,4,65,DTXSID5026205,20098-48-0,"3,4,5-Trichloronitrobenzene","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,88454,CCCCCCOC(=O)CC,CCCCCCOC(=O)CC,C9H18O2,158.24,1,1000.0,burst_median_AC50,uM,1,70,1000.0,1000.0,1000.0,1,70,DTXSID5047582,2445-76-3,Hexyl propanoate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,88638,C1CNCCC1N2C3=CC=CC=C3NC2=O,C1CNCCC1N2C3=CC=CC=C3NC2=O,C12H15N3O,217.27,0,1000.0,burst_median_AC50,uM,0,56,1000.0,1000.0,1000.0,0,56,DTXSID0057679,20662-53-7,Benzimidazolone,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,88735,C(C1C(C(C(C(O1)OCC(C(C(C(CO)O)O)O)O)O)O)O)O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O)O)O)O,C12H24O11,344.31,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID8020753,64519-82-0,Isomalt,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,88836,CC(C)CCOC(=O)C1=CC=C(C=C1)N(C)C,CC(C)CCOC(=O)C1=CC=C(C=C1)N(C)C,C14H21NO2,235.32,0,1000.0,burst_median_AC50,uM,0,66,1000.0,1000.0,1000.0,0,66,DTXSID3046580,21245-01-2,Padimate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,88855,CC(=C)C(=O)OCCOC(=O)CC(=O)C,CC(=C)C(=O)OCCOC(=O)CC(=O)C,C10H14O5,214.21,0,1000.0,burst_median_AC50,uM,0,66,1000.0,1000.0,1000.0,0,66,DTXSID7041388,21282-97-3,2-((2-Methyl-1-oxoallyl)oxy)ethyl acetoacetate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,88898,CC1=CC(=C(C=C1)N)C.Cl,CC1=CC(=C(C=C1)N)C.Cl,C8H12ClN,157.64,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID2021448,21436-96-4,"2,4-Dimethylaniline hydrochloride","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,88990,C=CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C=CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C10H3F17,446.1,0,1000.0,burst_median_AC50,uM,0,17,1000.0,1000.0,1000.0,0,17,DTXSID7074616,21652-58-4,"1H,1H,2H-Perfluoro-1-decene","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,89247,C1C(O1)COCC(C(F)F)(F)F,C1C(O1)COCC(C(F)F)(F)F,C6H8F4O2,188.12,1,60.0,burst_median_AC50,uM,1,17,60.0,60.0,10.662388529034,1,17,DTXSID70880230,19932-26-4,"((2,2,3,3-Tetrafluoropropoxy)methyl)oxirane","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,89385,CCC(C)(CCCC(C)C)OC(=O)C,CCC(C)(CCCC(C)C)OC(=O)C,C12H24O2,200.32,0,1000.0,burst_median_AC50,uM,0,65,1000.0,1000.0,1000.0,0,65,DTXSID5041487,20780-48-7,"3,7-Dimethyloctan-3-yl acetate","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,89440,CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)(C)C,CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)(C)C,C18H26O,258.4,1,35.1293543697512,burst_median_AC50,uM,22,69,35.1293543697512,35.1293543697512,6.24271375107342,22,69,DTXSID7041544,21145-77-7,Tonalide,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,89594,CN1CCCC1C2=CN=CC=C2,CN1CCC[C@H]1C2=CN=CC=C2,C10H14N2,162.23,0,1000.0,burst_median_AC50,uM,0,86,1000.0,1000.0,1000.0,0,86,DTXSID1020930,54-11-5,(-)-Nicotine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,89785,C1=CC(=CC=C1S(=O)(=O)NC(=O)N)Cl,C1=CC(=CC=C1S(=O)(=O)NC(=O)N)Cl,C7H7ClN2O3S,234.66,0,1000.0,burst_median_AC50,uM,0,49,1000.0,1000.0,1000.0,0,49,DTXSID8057691,22663-37-2,1-(4-Chlorobenzenesulfonyl)urea,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,89805,CC(=O)C1=CC2=CC=CC=C2S1,CC(=O)C1=CC2=CC=CC=C2S1,C10H8OS,176.24,1,1000.0,burst_median_AC50,uM,1,52,1000.0,1000.0,1000.0,1,52,DTXSID3057692,22720-75-8,2-Acetylbenzo[b]thiophene,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,89953,CCC(=O)NC1=CC=CC(=C1)N,CCC(=O)NC1=CC=CC(=C1)N,C9H12N2O,164.2,0,1000.0,burst_median_AC50,uM,0,70,1000.0,1000.0,1000.0,0,70,DTXSID9044877,22987-10-6,N-(3-Aminophenyl)propanamide,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90004,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)NCCCCCCNC(=O)CCC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)NCCCCCCNC(=O)CCC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,C40H64N2O4,636.9,1,24.8039820051282,burst_median_AC50,uM,10,57,24.8039820051282,24.8039820051282,4.40782822009741,10,57,DTXSID5044233,23128-74-7,Antioxidant 1098,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90038,CCC(CO)(CO)COCC(CC)(CO)CO,CCC(CO)(CO)COCC(CC)(CO)CO,C12H26O5,250.33,0,1000.0,burst_median_AC50,uM,0,68,1000.0,1000.0,1000.0,0,68,DTXSID9044879,23235-61-2,"2,2'-(Oxydimethanediyl)bis(2-ethylpropane-1,3-diol)","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90098,COC(=O)NCCC[Si](OC)(OC)OC,COC(=O)NCCC[Si](OC)(OC)OC,C8H19NO5Si,237.33,1,56.6049037812422,burst_median_AC50,uM,5,65,56.6049037812422,56.6049037812422,10.0590579460698,5,65,DTXSID3044881,23432-62-4,Methyl [3-(trimethoxysilyl)propyl]carbamate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90202,CCCCCCOC(=O)C1=CN=CC=C1,CCCCCCOC(=O)C1=CN=CC=C1,C12H17NO2,207.27,0,1000.0,burst_median_AC50,uM,0,13,1000.0,1000.0,1000.0,0,13,DTXSID3046245,23597-82-2,Hexyl nicotinate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90235,COC1=C(C=C2C(=C1)C(=NC(=N2)Cl)N)OC,COC1=C(C=C2C(=C1)C(=NC(=N2)Cl)N)OC,C10H10ClN3O2,239.66,0,1000.0,burst_median_AC50,uM,0,51,1000.0,1000.0,1000.0,0,51,DTXSID3057694,23680-84-4,"4-Amino-2-chloro-6,7-dimethoxyquinazoline","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90255,COCCOCCOCCOCCOCCO,COCCOCCOCCOCCOCCO,C11H24O6,252.3,0,1000.0,burst_median_AC50,uM,0,70,1000.0,1000.0,1000.0,0,70,DTXSID8041371,23778-52-1,"3,6,9,12,15-Pentaoxahexadecanol","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90258,CCO[Si](CCCNC(=O)N)(OCC)OCC,CCO[Si](CCCNC(=O)N)(OCC)OCC,C10H24N2O4Si,264.39,0,1000.0,burst_median_AC50,uM,0,80,1000.0,1000.0,1000.0,0,80,DTXSID5044493,23779-32-0,1-[3-(Triethoxysilyl)propyl]urea,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90263,COCCOCCOCCOCCO,COCCOCCOCCOCCO,C9H20O5,208.25,0,1000.0,burst_median_AC50,uM,0,65,1000.0,1000.0,1000.0,0,65,DTXSID3027829,23783-42-8,"2,5,8,11-Tetraoxatridecan-13-ol","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90282,C1CCC(=O)N(CC1)SSN2CCCCCC2=O,C1CCC(=O)N(CC1)SSN2CCCCCC2=O,C12H20N2O2S2,288.4,1,52.8302944296511,burst_median_AC50,uM,23,70,52.8302944296511,52.8302944296511,9.38828542187,23,70,DTXSID1044481,23847-08-7,"1,1'-Disulfanediyldiazepan-2-one","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90454,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O,C19H22N2O,294.4,0,1000.0,burst_median_AC50,uM,0,14,1000.0,1000.0,1000.0,0,14,DTXSID6045082,118-10-5,Cinchonine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90462,C1=CC=C2C(=C1)C(=O)N(N=N2)CCl,C1=CC=C2C(=C1)C(=O)N(N=N2)CCl,C8H6ClN3O,195.6,0,1000.0,burst_median_AC50,uM,0,60,1000.0,1000.0,1000.0,0,60,DTXSID2027830,24310-41-6,"3-(Chloromethyl)-1,2,3-benzotriazin-4(3H)-one","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90509,CC1(C(=O)NC(=O)NC1=O)C,CC1(C(=O)NC(=O)NC1=O)C,C6H8N2O3,156.14,1,36.7523106569364,burst_median_AC50,uM,7,69,36.7523106569364,36.7523106569364,6.53112359273354,7,69,DTXSID2020509,24448-94-0,"5,5-Dimethylbarbituric acid","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90547,C1=CC(=CC=C1C(=O)O)NN.Cl,C1=CC(=CC=C1C(=O)O)NN.Cl,C7H9ClN2O2,188.61,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID8020709,24589-77-3,4-Hydrazinobenzoic acid hydrochloride,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90571,COC(C1=CC=CC=C1)(C(=O)C2=CC=CC=C2)OC,COC(C1=CC=CC=C1)(C(=O)C2=CC=CC=C2)OC,C16H16O3,256.3,1,1000.0,burst_median_AC50,uM,1,78,1000.0,1000.0,1000.0,1,78,DTXSID7037715,24650-42-8,"2,2-Dimethoxy-1,2-diphenylethanone","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90592,CC=C(C)C(=O)OCCC(C)CCC=C(C)C,CC=C(C)C(=O)OCCC(C)CCC=C(C)C,C15H26O2,238.37,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID3047556,255714-11-5,"3,7-Dimethyloct-6-en-1-yl 2-methylbut-2-enoate","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90613,CCO[Si](CCCN=C=O)(OCC)OCC,CCO[Si](CCCN=C=O)(OCC)OCC,C10H21NO4Si,247.36,0,1000.0,burst_median_AC50,uM,0,83,1000.0,1000.0,1000.0,0,83,DTXSID4038847,24801-88-5,(3-Isocyanatopropyl)triethoxysilane,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90818,CCCCCCCCCCC=CC#N,CCCCCCCCCCC=CC#N,C13H23N,193.33,1,1000.0,burst_median_AC50,uM,1,67,1000.0,1000.0,1000.0,1,67,DTXSID5047667,22629-49-8,2-Tridecenenitrile,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,90993,C1CC(=O)NC1C(=O)NC2CC2C3=CC=CC=C3,C1CC(=O)NC1C(=O)NC2CC2C3=CC=CC=C3,C14H16N2O2,244.29,0,1000.0,burst_median_AC50,uM,0,14,1000.0,1000.0,1000.0,0,14,DTXSID7046259,2829-19-8,Rolicyprine,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91273,C1CC2CC1C3C2C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5,C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5,C21H29N5O2,383.5,1,32.7359333347345,burst_median_AC50,uM,5,70,32.7359333347345,32.7359333347345,5.81738733459157,5,70,DTXSID6048836,87760-53-0,Tandospirone,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91274,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C.Cl,CC1=C(SC=C1)C(=CCCN2CCC[C@H](C2)C(=O)O)C3=C(C=CS3)C.Cl,C20H26ClNO2S2,412.0,0,1000.0,burst_median_AC50,uM,0,62,1000.0,1000.0,1000.0,0,62,DTXSID2044218,145821-59-6,Tiagabine hydrochloride,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91333,C(CO)N(CCO)C=O,C(CO)N(CCO)C=O,C5H11NO3,133.15,0,1000.0,burst_median_AC50,uM,0,70,1000.0,1000.0,1000.0,0,70,DTXSID3044625,25209-66-9,"N,N-Bis(2-hydroxyethyl)formamide","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91410,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C,C34H68O2,508.9,1,1000.0,burst_median_AC50,uM,1,65,1000.0,1000.0,1000.0,1,65,DTXSID4047179,25339-09-7,Isocetyl stearate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91431,C(C(C(C(C(C=O)N)O)O)O)O.Cl,C([C@H]([C@H]([C@@H]([C@H](C=O)N)O)O)O)O.Cl,C6H14ClNO5,215.63,0,1000.0,burst_median_AC50,uM,0,65,1000.0,1000.0,1000.0,0,65,DTXSID5037236,66-84-2,Glucosamine hydrochloride,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91442,CCN(CC)C(C)C(=O)C1=CC=CC=C1.Cl,CCN(CC)C(C)C(=O)C1=CC=CC=C1.Cl,C13H20ClNO,241.76,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID4047838,134-80-5,Diethylpropion hydrochloride,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91453,CC1CCC2(C(C3C(O2)CC4C3(C(=O)CC5C4CCC6C5(CCC(C6)O)C)C)C)OC1,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(C(=O)C[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1,C27H42O4,430.6,0,1000.0,burst_median_AC50,uM,0,66,1000.0,1000.0,1000.0,0,66,DTXSID7045310,467-55-0,Hecogenin,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91465,CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,C27H48O,388.7,0,1000.0,burst_median_AC50,uM,0,14,1000.0,1000.0,1000.0,0,14,DTXSID7046700,516-92-7,"(3alpha,5beta)-Cholestan-3-ol","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91500,[As]#[In],[As]#[In],AsIn,189.74,0,1000.0,burst_median_AC50,uM,0,84,1000.0,1000.0,1000.0,0,84,DTXSID5023825,1303-11-3,Indium arsenide,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91505,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O.Cl,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O.Cl,C22H32ClNO3,393.9,1,13.1162546824486,burst_median_AC50,uM,4,14,13.1162546824486,13.1162546824486,2.33084339116713,4,14,DTXSID3045356,1508-65-2,Oxybutynin hydrochloride,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91511,C1C(O1)COC2=CC=C(C=C2)CC3=CC=C(C=C3)OCC4CO4,C1C(O1)COC2=CC=C(C=C2)CC3=CC=C(C=C3)OCC4CO4,C19H20O4,312.4,1,45.4785692805562,burst_median_AC50,uM,15,65,45.4785692805562,45.4785692805562,8.081836256898,15,65,DTXSID4044872,2095-03-6,Bis[4-(glycidyloxy)phenyl]methane,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91525,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=C4C=CC(=CC4=CC(=C3O)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+],CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=C4C=CC(=CC4=CC(=C3O)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+],C27H25N2NaO7S2,576.6,1,31.1436213524437,burst_median_AC50,uM,8,14,31.1436213524437,31.1436213524437,5.53442318434789,8,14,DTXSID4046577,3087-16-9,Acid green 50,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91538,COC1CCC=CO1,COC1CCC=CO1,C6H10O2,114.14,1,1000.0,burst_median_AC50,uM,1,69,1000.0,1000.0,1000.0,1,69,DTXSID9027570,4454-05-1,"3,4-Dihydro-2-methoxy-2H-pyran","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91550,C1C(O1)C(=O)N,C1C(O1)C(=O)N,C3H5NO2,87.08,0,1000.0,burst_median_AC50,uM,0,41,1000.0,1000.0,1000.0,0,41,DTXSID2031374,5694-00-8,Glycidamide,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91590,CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC,CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC,C11H19N5S,253.37,1,29.2919725701598,burst_median_AC50,uM,9,72,29.2919725701598,29.2919725701598,5.20537320541416,9,72,DTXSID3032416,28159-98-0,Cybutryne,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91593,C1C(O1)CN(CC2CO2)C3=CC=C(C=C3)CC4=CC=C(C=C4)N(CC5CO5)CC6CO6,C1C(O1)CN(CC2CO2)C3=CC=C(C=C3)CC4=CC=C(C=C4)N(CC5CO5)CC6CO6,C25H30N2O4,422.5,1,49.7821474516487,burst_median_AC50,uM,39,66,49.7821474516487,49.7821474516487,8.84660996565229,39,66,DTXSID0042248,28768-32-3,"4,4'-Methylenebis(N,N-diglycidylaniline)","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91604,CC(C)(CCCC1=CCC(CC1)C=O)O,CC(C)(CCCC1=CCC(CC1)C=O)O,C13H22O2,210.31,0,1000.0,burst_median_AC50,uM,0,70,1000.0,1000.0,1000.0,0,70,DTXSID1027970,31906-04-4,4-(4-Hydroxy-4-methylpentyl)cyclohex-3-ene-1-carbaldehyde,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,91610,CC1(C2=C(C=C(C=C2)OC)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC4CCCCC4)C,CC1(C2=C(C=C(C=C2)OC)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC4CCCCC4)C,C27H33N3O6S,527.6,1,1000.0,burst_median_AC50,uM,2,66,1000.0,1000.0,1000.0,2,66,DTXSID4023096,33342-05-1,Gliquidone,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
